quote_date,num_positions,total_delta,total_gamma,total_vega,total_theta,gross_delta,gross_gamma,gross_vega,gross_theta
2023-09-14,15,0.1894601833280783,-2.834934769553065e-05,-33.89384795196098,19.29269737397779,0.1894601833280783,0.0003836570499973,979.2114828163814,103.16283891585344
2023-09-15,7,-0.0801887118750022,-4.920099474302935e-05,-31.34797970534953,10.251652941972807,0.4275835225166224,0.0006891098567739,1443.86640935408,119.8722081923575
2023-09-18,10,-0.0330212196341208,-0.0001477898033841,-208.994613853298,26.067501429886928,0.256727959474575,0.0005017181756056,758.1252409021638,118.00459935162716
2023-09-19,13,0.0019458462521738,-8.916277188383148e-05,-209.8947907382088,27.40230047832852,0.2299455341079825,0.0004089060993897,927.0500822066216,77.08688616339434
2023-09-20,9,0.0970305849117939,2.671518375940576e-05,-134.4629934772216,8.094938684561619,0.1840669708768748,0.0003591713610726,911.403021099151,84.12074328463939
2023-09-21,14,0.1204315637087652,1.7476171443398744e-05,-70.44693936469989,-1.121548468614337,0.224256860748292,0.0004225775998274,971.255705981835,88.6365218771596
2023-09-22,12,0.0680260169554215,-3.266829113527932e-05,-126.45744533379148,17.793115460021426,0.1908238603148244,0.0003800516443199,995.3488596789366,99.90349255355244
2023-09-25,14,0.0271326830408519,-9.400947267538227e-05,-325.6352817992541,22.95114523233745,0.1886280384863646,0.0003309867656334,633.3206544279794,102.41033526529375
2023-09-26,8,0.0956073337527138,-1.7808503795195248e-05,-278.22709416611934,17.63376061691904,0.0987135333497096,0.0002448905757261,553.6237399935075,59.6937759108752
2023-09-27,10,0.0988130300939153,-9.29072972649142e-05,-435.8065834662081,26.23417540884053,0.18672005012783,0.000346395243675,771.0231247739393,96.80189295065772
2023-09-28,12,0.1355226992834241,6.221931797054945e-05,10.992339705638967,-8.40580565527115,0.2725084708616146,0.0004501113350891,1145.2996616991195,117.06596456241176
2023-09-29,6,-0.0312907789663992,-0.0001113841493575,-306.5498499229621,37.12118862426754,0.3122894329721297,0.0003969952251095,1136.597348823101,73.38167665336977
2023-10-02,13,-0.1745446271912099,-8.842798704486704e-05,-313.8635797410506,25.13977555982629,0.2455482310365079,0.0004833595244826,769.6040630276847,162.49432102122014
2023-10-03,13,0.1250183063779278,-6.64262927029542e-05,-89.01110612135389,12.259193541954518,0.3444045294373008,0.0005006458468664,1210.2361654004303,128.1257782835798
2023-10-04,10,0.1540550248642665,-2.074359068900632e-05,-332.96800302057943,8.862772060793363,0.2469357265865038,0.0003972023949916,1018.187794501846,78.84473359805591
2023-10-05,11,0.1251576850611935,-2.358315045396816e-05,-106.360011283783,10.616173664663366,0.1883710551366093,0.0003635438014837,935.7244901378402,109.5529631865568
2023-10-06,9,-0.0866925818234279,1.7449917172782622e-05,-55.098804414080746,3.910530865699478,0.3714509297764469,0.0005739539442756,1288.392267334965,115.7126051611969
2023-10-10,10,-0.2810165328623316,-0.0001202171322062,-164.1854141632745,53.1897353067231,0.3876138246237952,0.0004952973741521,1421.7306506827676,171.7201310808973
2023-10-11,15,0.2415655701435745,0.0001314072688966,198.68489106325785,-27.42023574226117,0.2415655701435744,0.0004607772752882,1150.0772297423805,133.07525687742992
2023-10-12,10,0.2085672942090965,5.972839865037651e-05,53.63557551374279,-3.308683425379871,0.2085672942090965,0.0004209820501129,989.7763666853244,119.15829307554232
2023-10-13,13,0.0468806640640542,3.3484273262577625e-05,-7.545846774073567,5.723900174977615,0.286438985927279,0.0005044795265438,1268.7318171290783,129.42110829438457
2023-10-16,12,0.1175970791505097,8.425824629025233e-05,42.34727204558031,-7.528399055949679,0.278404095929131,0.000507758571965,1150.3101997063586,140.50260155854215
2023-10-17,6,0.147496828181396,9.703792445309497e-05,55.219572590568816,-45.27183236637043,0.2415614886323632,0.0004828188284794,1064.3266525041658,148.70497961203563
2023-10-18,13,0.2357528182521425,0.0001007610478751,99.52481618568794,-36.15611888842986,0.2610452452216747,0.0003960855157781,1136.6995049321504,134.77973387794674
2023-10-19,10,0.1759940127012012,3.458281254452953e-05,-116.59918272190382,13.695223754382395,0.1759940127012012,0.0003691575099796,906.4148552621912,104.84712214633588
2023-10-20,15,-0.1723428612149783,-0.0002215246950459,-322.9145792880106,74.25642597003613,0.315137109821972,0.0004975392829733,1026.6605175242833,154.58248570641197
2023-10-23,13,-0.0373987261984533,-0.0001786524737924,-557.3790906166769,56.57455572461727,0.2793365350068976,0.0004085851656767,818.9602463223293,112.27924886047946
2023-10-24,16,0.0542342884301339,8.669250004466288e-07,-129.37049528298584,-9.831428881493824,0.2585887405172146,0.0004111263343032,967.2896801727755,109.86067830138096
2023-10-25,12,0.0389953957439274,4.050321542462912e-05,186.38010791860117,-2.8425097082888584,0.299658610565229,0.0004663967625545,1035.9937462551889,106.16277720928905
2023-10-26,13,0.1677118162062433,4.311557563184445e-05,68.01258966342247,-10.14268111095438,0.3093084974556425,0.0004370408009669,1171.6426220463866,122.1512328309108
2023-10-27,12,-0.0539627006330551,-0.0001940476848878,-140.3950341275633,20.26177707231764,0.3238381119482085,0.0005070678610684,1015.130258690269,105.02390963669116
2023-10-30,11,-0.1159342345745265,-0.000170079470223,-303.43253373474107,26.71212163516568,0.2897169937831451,0.0004730299594708,929.585251445438,119.20217801274376
2023-10-31,13,-0.3177532212892517,-9.134682124432437e-06,12.469342016449277,28.518954685892258,0.3177532212892517,0.0005304402452242,1206.7876962641485,118.41742319545332
2023-11-02,15,-0.0644397804542905,2.007145207010369e-05,-100.68606305577516,40.25443279610171,0.3622815704958569,0.0005016723949385,974.274151206354,133.90444087624084
2023-11-03,14,0.0455244161629217,-0.0001922346140973,191.76097418319029,-3.87232598212531,0.2682780126607851,0.0005812201704964,726.3673462088926,144.8184852245668
2023-11-06,10,0.0479290806829243,1.417263542511031e-05,142.9214223381964,-1.2810463333262374,0.1150644669063753,0.0004470862178646,550.6973037798341,89.5429134150441
2023-11-07,14,0.1687129645268043,6.684256096720726e-05,381.0737613319684,-34.66118510809329,0.2384898750247306,0.0005519397689095,885.1840184747613,108.24822506349082
2023-11-08,15,0.0882291168698765,0.0001543304300989,345.1425964201616,-16.74805786798474,0.2658203554977377,0.0004968611099226,1123.7226426304082,114.6256004027355
2023-11-09,18,0.1343933307434334,-1.1966962279032989e-05,-107.30686611426184,20.44012252674708,0.1732416575850194,0.0003848568300565,826.0271641188906,97.6981553724781
2023-11-10,8,-0.045526246765608,5.099223068462439e-05,-195.0481368482492,-5.341071306608804,0.3221946172866044,0.0006250812954905,1236.8185638753157,156.56199441518393
2023-11-13,14,-0.1653958842543817,-8.803999969775402e-05,-132.1800226238505,20.21817528799601,0.3608253866228955,0.0005963398640496,1291.4616692175412,117.14511892893157
2023-11-14,10,-0.0672287123868863,-0.0001952133279767,-348.94721182782905,53.74672986654683,0.2035443300751487,0.0004627516030912,854.3186166837585,101.69511652944168
2023-11-15,8,-0.1128321894523873,8.063383234310992e-05,110.95286842080289,-3.713381843044388,0.3083739189769429,0.0004642926250471,1155.75591263855,141.60580460652184
2023-11-16,15,-0.0634208279767683,6.329141974695536e-05,148.27510903078888,0.1769645488111599,0.3559268075890707,0.0006145416765915,1303.7514400385803,122.30351062787888
2023-11-17,15,-0.179860270568795,-4.893631726088594e-05,58.95619509217492,35.080797397093804,0.32682210785598,0.0005956881318536,1333.5530966388794,108.32530699931938
2023-11-20,7,0.2261407202511344,6.000643658333877e-05,-180.65306782157475,-38.353202694421306,0.3361545288417095,0.0006212821483185,1381.2132216803004,113.28823269872714
2023-11-21,11,0.0176387951238989,7.25057171213663e-05,140.0146157061985,-9.458786672500755,0.301964129624628,0.0004805570768867,1126.1426224937836,132.38126919405303
2023-11-22,7,0.2465155232050518,0.0001781579497776,292.5684035459628,-37.79264359965212,0.2465155232050518,0.00047355018855,1205.3782194578334,128.32701800409689
2023-11-24,17,0.1194491273651159,1.2672424867840264e-05,-264.1830425074832,10.228700983466789,0.1862545855236277,0.0003848433635754,921.0880838946256,91.81792020099526
2023-11-27,14,0.1445214931844028,0.0001272178268933,60.437136120099055,-16.241290765413794,0.2577509599500415,0.0004133925503171,1066.9995218115075,121.10476972556596
2023-11-28,11,0.1810884987817842,3.879636422307503e-05,-136.88016666710158,-17.204594687249593,0.2020284837967569,0.000330588261168,992.8248933525368,94.90767387724657
2023-11-29,8,0.240875774541106,6.441946928279713e-05,75.07495943698493,-14.532465349138633,0.240875774541106,0.000414067039564,1108.2465930487615,118.69843758067437
2023-11-30,9,0.022943218084192,9.020406485910982e-05,129.95335757093858,-5.016697930630155,0.4292916249151388,0.0007599475923887,1189.102246110506,141.4532125228607
2023-12-01,5,0.2130710636752135,6.406180401179752e-05,123.0004577142056,-44.73190966351852,0.4314116600035541,0.0006027373316419,1371.928688911182,111.88918816190588
2023-12-04,8,-0.1722349975742258,-6.0921664243477545e-05,102.713017683649,29.970269445032383,0.2765346577261474,0.0005091315702252,1264.0014935629583,111.58107436549406
2023-12-05,11,0.1443224103746112,-2.143272230355098e-05,-224.77597595804824,-3.458470492403731,0.2953616342963239,0.0005100395321751,1140.687726854505,116.01815480752448
2023-12-06,9,0.2186726991879476,-4.244859506143432e-05,-209.5291320079896,-2.094287186996903,0.2186726991879476,0.000387281119412,951.9355275697546,96.7263894409419
2023-12-07,14,0.2085071275526833,-0.0001087160479683,-255.02880016804767,21.80198562838518,0.2085071275526833,0.0004065087139547,969.1139758387752,97.70327555725513
2023-12-08,12,0.0444237894152285,-2.74698960554897e-05,-17.137889437742686,-15.193874419466814,0.434115858210834,0.0005780976900703,1462.1307601650385,139.08501904595104
2023-12-11,11,-0.1772407083646807,-7.391502659156027e-05,-288.4618227329961,47.45241613646653,0.2798971835640081,0.0004522432419015,933.7025662206792,129.3395593806097
2023-12-12,13,0.0924266175979395,2.5816527398061626e-05,-191.40576196435444,-7.785622492554835,0.1541227194765865,0.0003035633849867,864.258950307707,89.65712671042736
2023-12-13,13,0.2146914944697062,0.0001459940945953,38.72729191447976,-28.54995136294089,0.2146914944697062,0.0004398337791006,1059.2207715844083,111.62465514447732
2023-12-14,10,0.0757627231607338,-0.0001435712270382,-402.86639428794615,48.46220742574652,0.1736314804898648,0.0003475090508056,799.7325983218938,82.32676997494804
2023-12-15,12,-0.3568399244047449,-1.4371900193952515e-06,-95.7537000336772,54.46101598026896,0.3994562783969647,0.0005721490553742,1459.986121562701,147.20957864082135
2023-12-18,13,-0.0218731270363625,6.329136987128541e-06,151.184745093605,18.209909661071737,0.1308329247827079,0.0002949050095687,681.8255740130845,80.73336271186581
2023-12-19,15,0.1604758610485411,4.781026542285976e-05,122.98623638911626,-21.74875579639482,0.2715013966763527,0.0003941704796215,1146.8593411671468,122.51287789625478
2023-12-20,8,0.0093988496776452,6.786420252637448e-05,267.99865077573304,6.93148645149612,0.3085831882721637,0.0005472802036618,1302.0708867046142,122.65858924118172
2023-12-21,11,0.1657685298223729,9.30906526977525e-06,143.14009759943056,-9.058651840993145,0.3540288402159781,0.0006370646842322,1216.4324601492183,159.48181417453108
2023-12-22,8,0.0373540139845543,5.320553530077169e-05,-99.2656737375128,-7.510446168767842,0.0986171855291633,0.0002314430233622,677.7764505982273,90.3521785476963
2023-12-26,8,0.1608574850268019,7.33724638488759e-05,-156.7529051849787,-0.8877838998627112,0.1608574850268019,0.0003826751951389,1003.8150284375582,87.9852640379434
2023-12-27,8,0.2785720137385939,5.495303062459208e-05,198.7967076537209,-13.517662512019932,0.2785720137385939,0.0004293636838089,1297.7909040385744,137.57424107484613
2023-12-28,10,-0.2184545113078412,-2.424790081742389e-05,97.88742247557842,15.841605918093691,0.317380520045102,0.0005352320688143,1545.032122138162,113.9748198140323
2023-12-29,18,-0.2793937038596681,-5.827299281950322e-05,-136.16614683348115,47.18189412306752,0.3250269557771452,0.0005212928048428,1362.4805486426137,140.20158803404397
